47.95,0.0174136,0.005
48.0143,0.0177347,0.005
48.0781,0.0180541,0.005
48.1421,0.0183738,0.005
48.2063,0.0186951,0.005
48.2703,0.0190149,0.005
48.3341,0.0193339,0.005
48.398,0.0196532,0.005
48.462,0.0199732,0.005
48.5262,0.0202943,0.005
48.5901,0.0206137,0.005
48.6539,0.0209329,0.005
48.7182,0.0212544,0.005
48.7821,0.0215739,0.005
48.8459,0.0218928,0.005
48.9099,0.0222129,0.005
48.9739,0.0225329,0.005
49.038,0.0228533,0.005
49.1021,0.0231738,0.005
49.1658,0.0234923,0.005
49.23,0.0238134,0.005
49.2938,0.0241327,0.005
49.3579,0.0244531,0.005
49.4218,0.0247725,0.005
49.4857,0.0250921,0.005
49.5499,0.0254131,0.005
49.614,0.0257335,0.005
49.6777,0.026052,0.005
49.742,0.0263735,0.005
49.8059,0.0266931,0.005
49.8698,0.0270125,0.005
49.9338,0.0273323,0.005
49.9977,0.0276517,0.005
50.0617,0.0279718,0.005
50.1256,0.0282915,0.005
50.1896,0.0286115,0.005
50.254,0.0289333,0.005
50.3178,0.0292524,0.005
50.3815,0.0295711,0.005
50.4458,0.0298925,0.005
50.5097,0.0302117,0.005
50.5735,0.0305311,0.005
50.6375,0.0308511,0.005
50.7016,0.0311712,0.005
50.7658,0.0314926,0.005
50.8298,0.0318124,0.005
50.8935,0.0321311,0.005
50.9575,0.0324508,0.005
51.0216,0.0327713,0.005
51.0855,0.0330911,0.005
51.1495,0.033411,0.005
51.2134,0.0337304,0.005
51.2774,0.0340503,0.005
51.3416,0.0343713,0.005
51.4055,0.0346909,0.005
51.4695,0.0350108,0.005
51.5334,0.0353305,0.005
51.5973,0.0356498,0.005
51.6613,0.0359699,0.005
51.7255,0.0362907,0.005
51.7894,0.0366102,0.005
51.8533,0.0369298,0.005
51.9174,0.0372503,0.005
51.9813,0.03757,0.005
52.0454,0.0378904,0.005
52.1092,0.0382096,0.005
52.1733,0.0385302,0.005
52.2372,0.0388495,0.005
52.3012,0.0391697,0.005
52.3652,0.0394895,0.005
52.4293,0.0398098,0.005
52.4933,0.0401299,0.005
52.5571,0.040449,0.005
52.6211,0.0407691,0.005
52.6852,0.0410893,0.005
52.7492,0.0414095,0.005
52.8132,0.0417296,0.005
52.8772,0.0420494,0.005
52.9413,0.0423699,0.005
53.0051,0.0426889,0.005
53.0691,0.043009,0.005
53.1331,0.0433289,0.005
53.1971,0.0436489,0.005
53.2611,0.043969,0.005
53.3251,0.044289,0.005
53.3889,0.0446081,0.005
53.4531,0.0449289,0.005
53.5171,0.0452489,0.005
53.5809,0.0455682,0.005
53.645,0.0458884,0.005
53.709,0.0462085,0.005
53.773,0.0465286,0.005
53.837,0.0468486,0.005
53.901,0.0471682,0.005
53.9649,0.0474878,0.005
54.0289,0.0478081,0.005
54.0929,0.0481281,0.005
54.1569,0.0484481,0.005
54.2209,0.0487681,0.005
54.285,0.0490885,0.005
54.3491,0.0494089,0.005
54.4128,0.0497275,0.005
54.4768,0.0500474,0.005
54.5408,0.0503674,0.005
54.6048,0.0506873,0.005
54.669,0.0510085,0.005
54.733,0.0513285,0.005
54.7967,0.0516469,0.005
54.8608,0.0519673,0.005
54.9249,0.0522878,0.005
54.9887,0.0526071,0.005
55.0527,0.052927,0.005
55.1166,0.0532464,0.005
55.1806,0.0535664,0.005
55.2446,0.0538866,0.005
55.3086,0.0542066,0.005
55.3727,0.0545271,0.005
55.4368,0.0548474,0.005
55.5006,0.0551666,0.005
55.5647,0.0554869,0.005
55.6288,0.0558072,0.005
55.6926,0.0561262,0.005
55.7566,0.0564464,0.005
55.8207,0.0567668,0.005
55.8844,0.0570855,0.005
55.9484,0.0574056,0.005
56.0124,0.0577255,0.005
56.0767,0.0580467,0.005
56.1407,0.0583667,0.005
56.2045,0.0586857,0.005
56.2687,0.0590068,0.005
56.3325,0.0593261,0.005
56.3963,0.0596452,0.005
56.4604,0.0599656,0.005
56.5246,0.0602864,0.005
56.5884,0.0606053,0.005
56.6524,0.0609253,0.005
56.7163,0.0612448,0.005
56.7804,0.0615655,0.005
56.8443,0.0618848,0.005
56.9083,0.0622048,0.005
56.9724,0.0625257,0.005
57.0365,0.062846,0.005
57.1002,0.0631644,0.005
57.1642,0.0634844,0.005
57.2282,0.0638043,0.005
57.2922,0.0641247,0.005
57.3562,0.0644446,0.005
57.4203,0.0647648,0.005
57.4842,0.0650847,0.005
57.5483,0.0654049,0.005
57.6121,0.0657242,0.005
57.6761,0.0660439,0.005
57.7402,0.0663642,0.005
57.8042,0.0666842,0.005
57.8684,0.0670056,0.005
57.9322,0.0673246,0.005
57.996,0.0676436,0.005
58.0602,0.0679646,0.005
58.1242,0.0682846,0.005
58.188,0.0686035,0.005
58.252,0.0689236,0.005
58.316,0.0692436,0.005
58.3802,0.0695645,0.005
58.4442,0.0698842,0.005
58.5079,0.0702031,0.005
58.572,0.0705232,0.005
58.6361,0.0708437,0.005
58.6998,0.0711627,0.005
58.7638,0.0714825,0.005
58.8278,0.0718026,0.005
58.8921,0.0721239,0.005
58.956,0.0724435,0.005
59.0198,0.0727626,0.005
59.0839,0.073083,0.005
59.148,0.0734032,0.005
59.2118,0.0737222,0.005
59.2759,0.0740427,0.005
59.34,0.0743633,0.005
59.4038,0.0746822,0.005
59.4678,0.0750024,0.005
59.5318,0.0753223,0.005
59.5959,0.075643,0.005
59.66,0.0759632,0.005
59.7238,0.0762824,0.005
59.788,0.0766036,0.005
59.8519,0.0769229,0.005
59.9157,0.0772419,0.005
59.9801,0.0775637,0.005
60.0438,0.0778824,0.005
60.1077,0.078202,0.005
60.1717,0.0785221,0.005
60.2357,0.0788421,0.005
60.2998,0.0791626,0.005
60.3638,0.0794825,0.005
60.4276,0.0798015,0.005
60.492,0.0801232,0.005
60.5558,0.0804425,0.005
60.6196,0.0807616,0.005
60.6836,0.0810817,0.005
60.7477,0.0814018,0.005
60.8119,0.0817228,0.005
60.8756,0.0820416,0.005
60.9395,0.082361,0.005
61.0037,0.0826817,0.005
61.0676,0.0830014,0.005
61.1315,0.0833207,0.005
61.1954,0.0836406,0.005
61.2595,0.0839608,0.005
61.3235,0.0842807,0.005
61.3875,0.0846008,0.005
61.4515,0.0849208,0.005
61.5156,0.0852414,0.005
61.5797,0.085562,0.005
61.6434,0.0858803,0.005
61.7074,0.0862003,0.005
61.7714,0.0865203,0.005
61.8354,0.0868406,0.005
61.8994,0.0871605,0.005
61.9634,0.0874806,0.005
62.0275,0.087801,0.005
62.0916,0.0881215,0.005
62.1554,0.0884407,0.005
62.2193,0.0887601,0.005
62.2833,0.08908,0.005
62.3473,0.0893999,0.005
62.4113,0.08972,0.005
62.4754,0.0900405,0.005
62.5394,0.0903606,0.005
62.6034,0.0906806,0.005
62.6672,0.0909995,0.005
62.7314,0.0913206,0.005
62.7954,0.0916404,0.005
62.8592,0.0919597,0.005
62.9232,0.0922797,0.005
62.9873,0.0925998,0.005
63.0514,0.0929203,0.005
63.1154,0.0932404,0.005
63.1792,0.0935592,0.005
63.2433,0.0938802,0.005
63.3073,0.0941998,0.005
63.3712,0.0945194,0.005
63.435,0.0948386,0.005
63.499,0.0951587,0.005
63.5633,0.0954798,0.005
63.6273,0.0957999,0.005
63.6911,0.0961188,0.005
63.7555,0.0964407,0.005
63.8193,0.0967599,0.005
63.883,0.0970783,0.005
63.947,0.0973983,0.005
64.011,0.0977183,0.005
64.075,0.0980384,0.005
64.139,0.0983583,0.005
64.2029,0.0986777,0.005
64.2671,0.0989989,0.005
64.3309,0.099318,0.005
64.3949,0.0996379,0.005
64.459,0.0999583,0.005
64.5228,0.100277,0.005
64.5868,0.100597,0.005
64.6508,0.100917,0.005
64.7148,0.101237,0.005
64.7788,0.101557,0.005
64.8426,0.101877,0.005
64.9067,0.102197,0.005
64.9709,0.102518,0.005
65.0349,0.102838,0.005
65.0987,0.103157,0.005
65.1627,0.103477,0.005
65.2267,0.103797,0.005
65.2907,0.104117,0.005
65.3546,0.104437,0.005
65.4186,0.104756,0.005
65.4829,0.105078,0.005
65.5469,0.105398,0.005
65.6106,0.105717,0.005
65.6747,0.106037,0.005
65.7387,0.106357,0.005
65.8025,0.106676,0.005
65.8666,0.106996,0.005
65.9305,0.107316,0.005
65.9946,0.107636,0.005
66.0586,0.107956,0.005
66.1224,0.108276,0.005
66.1867,0.108597,0.005
66.2507,0.108917,0.005
66.3144,0.109235,0.005
66.3787,0.109557,0.005
66.4426,0.109877,0.005
66.5065,0.110196,0.005
66.5707,0.110517,0.005
66.6345,0.110836,0.005
66.6983,0.111155,0.005
66.7624,0.111475,0.005
66.8264,0.111795,0.005
66.8904,0.112115,0.005
66.9544,0.112435,0.005
67.0183,0.112755,0.005
67.0825,0.113076,0.005
67.1465,0.113396,0.005
67.2103,0.113715,0.005
67.2743,0.114035,0.005
67.3385,0.114356,0.005
67.4023,0.114675,0.005
67.4664,0.114995,0.005
67.5305,0.115316,0.005
67.5942,0.115634,0.005
67.6586,0.115957,0.005
67.7222,0.116274,0.005
67.7864,0.116596,0.005
67.8505,0.116916,0.005
67.9142,0.117235,0.005
67.9783,0.117551,0.00493593
68.0424,0.117863,0.00487187
68.1062,0.11817,0.00480808
68.1702,0.118473,0.00474409
68.2343,0.118774,0.00467991
68.2981,0.119068,0.0046161
68.3622,0.11936,0.00455207
68.426,0.119646,0.00448821
68.4902,0.11993,0.00442407
68.5542,0.120209,0.00436003
68.618,0.120483,0.0042962
68.6821,0.120755,0.00423213
68.7462,0.121022,0.00416806
68.8099,0.121283,0.00410431
68.874,0.121542,0.00404024
68.9382,0.121797,0.00397607
69.002,0.122047,0.00391226
69.066,0.122293,0.00384827
69.1298,0.122535,0.00378441
69.1941,0.122774,0.00372019
69.2581,0.123008,0.00365612
69.3218,0.123237,0.00359247
